Nombre,Código,Clase de Código de barras,Marca,Código de categoría,unit code,Venta unit code,Comprar unit code,Costo,Precio,Cantidad de alerta,Tasa de impuestos,Método de impuestos,Imagen,Código de la Sub categoría,Variantes de producto,Producto de campo personalizado 1,Producto Campo Personalizadoo 2,Producto Campo Personalizadoo 3,Producto Campo Personalizadoo 4,Producto Campo Personalizadoo 5,Producto Campo Personalizadoo 6,Cantidad,recID,warehouseStock,inventory_import
Valvula junior baja presión p 3/8 fleer,VJBPF,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,3.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 155, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Valvula de baja presión tipo sanson corte bajo,VBPS,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,3.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 148, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Valvula alta presión para estufa media caña reforzada,VA318R,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 145, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Valvula Jr alta presión regulable,VJAPR,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,3.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 153, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Valvula regulable importada QUEMAID,VRI,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,4.0,,"{""tienda"": 4.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 509, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 4.0, ""bodega"": 0.0, ""physicalFinal"": 4.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Valvula jr alta presión esprea normal,VJAPN,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,3.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 152, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla bakelita doble roja QUEMAID,PBDR,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 457, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla metalica chica roja QUEMAID,PMCHROJA,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 473, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Abrillantador para Inoxidable Galón,AEQ-07,code128,Generales,3,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,1.0,,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 7, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Valvula de alta presión economico bastago delgado con mariposa,VAPEM,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 146, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Cerradura de rodillo para puerta Vulcan,00-497586-00001,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,2.0,,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 432, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla bakelita tipo q roja QUEMAID,PBQR,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,0.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 467, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 0.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla metalica tipo c roja QUEMAID,PMTCROJA,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 477, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
"Conector de barril 3/8"" T y B",CTB,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 122, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Control Danffos ERC 113D TRUE,816682,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,1.0,,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 262, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
"Esprea macho 1/8"" NPT",CE,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 129, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla bakelita linea QUEMAID,PBTL,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 458, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla bakelita moño QUEMAID,PBTM,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 461, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
"Esprea ranson 1/4"" a 1/4""",ER,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,21.0,,"{""tienda"": 16.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 130, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 16.0, ""bodega"": 0.0, ""physicalFinal"": 21.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Prueba de dureza de carbonos,YA3A0524,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,3.0,,"{""tienda"": 3.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 567, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 3.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
"Empacadora Cobacorp, barra selladora 5cm",ECM35,code128,Generales,4,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,1.0,,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 71, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Valvula junior baja presión regulable,VJBPR,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,3.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 157, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Valvula junior baja presión esprea normal,VJBPN,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,3.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 154, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla bakelita punto QUEMAID,PBTP,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 462, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla bakelita tipo flama QUEMAID,PBTF,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,2.0,,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 466, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 2.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Mesa isla en acero T-304 C-18 con regatones. Medida: 77 x 90 x 90,MESA-ISLA,code128,Generales,4,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,0.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 203, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 0.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Abrillantador para Inoxidable 1lts,AEQ-08,code128,Generales,3,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,0.0,,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 6, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 0.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla bakelita moño largo QUEMAID,PBTML,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 460, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla bakelita rombo negra QUEMAID,PBTRN,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 463, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Horno mixto electrico Cheftop x,XENA-1011-EXRS,code128,Generales,4,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,1.0,,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 86, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla metalica tipo c negra QUEMAID,PMTCNEGRA,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 476, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
"Persiana de ventilación 12"" de 14.96 x 14.39 x 1.38""",HIDAMP12,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 576, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla bakelita moño grande QUEMAID,PBTMG,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 459, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla metalica chica negra QUEMAID,PMCHNEGRA,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 472, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
"Conector esprea para fleer 3/8""",CEPF,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,3.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 123, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Fregadero con mesa en acero T-304 C-18. Medidas: 90x74x90,FREGA-MESA,code128,Generales,4,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,1.0,,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 200, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
"Ventilador Extractor de aluminio por persiana de 7""",HIFANXEXHAUST-7,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,1.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 593, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Kit de mantenimiento de cables de alta tensión Vulcan,00-961683-000G1,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,1.0,,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 347, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Regulador fisher,HSR-CHGBMYN,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,0.0,,"{""tienda"": 1.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 367, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 1.0, ""bodega"": 0.0, ""physicalFinal"": 0.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla de acero linea indicadora IMPERIAL,39832,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,8.0,,"{""tienda"": 8.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 469, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 8.0, ""bodega"": 0.0, ""physicalFinal"": 8.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Lavamanos accionador de rodilla a pared,BNS23,code128,Generales,4,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,0.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 87, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 0.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla metalica tipo c azul QUEMAID,PMTCAZUL,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 475, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Shampo líquido para manos manzana Galón,AEQ-09,code128,Generales,3,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,1.0,,"{""tienda"": 2.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 25, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 2.0, ""bodega"": 0.0, ""physicalFinal"": 1.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Perilla bakelita tipo c QUEMAID,PBTC,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,5.0,,"{""tienda"": 5.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 465, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 5.0, ""bodega"": 0.0, ""physicalFinal"": 5.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
"Valvula Junior baja presión para barril de 3/8""",VJAPB,code128,Generales,2,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,3.0,,"{""tienda"": 0.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 156, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 0.0, ""bodega"": 0.0, ""physicalFinal"": 3.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
Shampoo liquido para manos sin olor Galón,AEQ-05,code128,Generales,3,Pieza,Pieza,Pieza,0,0,0,IVA,Exclusivo,no_image.png,,,,,,,,,11.0,,"{""tienda"": 11.0, ""bodega"": 0.0}","{""id"": ""kcv-may-2026-apply-20260629-101455"", ""action"": ""create"", ""source"": ""Inventario de TIENDA KCV MAYO 2026 Final (CIERRE).xlsx"", ""sourceRow"": 26, ""stockSource"": ""INVENTARIO FISICO FINAL"", ""tienda"": 11.0, ""bodega"": 0.0, ""physicalFinal"": 11.0, ""updatedAt"": ""2026-06-29T10:14:55""}"
